nucleus_id,morph_emb_0,morph_emb_1,morph_emb_2,morph_emb_3,morph_emb_4,morph_emb_5,morph_emb_6,morph_emb_7,morph_emb_8,morph_emb_9,morph_emb_10,morph_emb_11,morph_emb_12,morph_emb_13,morph_emb_14,morph_emb_15,morph_emb_16,morph_emb_17,morph_emb_18,morph_emb_19,morph_emb_20,morph_emb_21,morph_emb_22,morph_emb_23,morph_emb_24,morph_emb_25,morph_emb_26,morph_emb_27,morph_emb_28,morph_emb_29,morph_emb_30,morph_emb_31
426045,0.693638801574707,-0.595735490322113,0.0464068278670311,1.0951725244522095,0.2725905776023865,-1.545575737953186,0.15404543280601501,-0.25566211342811584,-0.45343685150146484,-1.2837575674057007,-1.3572742938995361,1.736493706703186,0.6755485534667969,0.9759781956672668,-0.6485759019851685,-1.4512715339660645,-0.43414902687072754,0.9830942153930664,0.6358166933059692,0.6973912715911865,0.23462653160095215,-0.7823386192321777,-0.28700587153434753,-0.5404303073883057,1.1839247941970825,-1.338519811630249,-0.5001437664031982,0.8453052639961243,-0.5480551719665527,-0.8549914956092834,-1.1219314336776733,-0.21324945986270905
557121,0.37331563234329224,0.20981796085834503,-0.5469462275505066,0.6308833956718445,0.8322484493255615,-0.983688235282898,1.0857430696487427,-0.3954661190509796,-1.1512707471847534,-0.49517640471458435,-0.1237715631723404,0.6982734799385071,-0.36436009407043457,-0.08803896605968475,-0.9516290426254272,-1.8434202671051025,-0.5375127196311951,0.4887169599533081,-0.041964977979660034,0.5997925996780396,-0.7503649592399597,0.5551170706748962,0.5204870700836182,-1.5320640802383423,0.9271542429924011,-0.505630612373352,0.4432329535484314,0.271953284740448,0.3668239116668701,0.5074682235717773,-1.3984047174453735,0.09875203669071198
303174,0.8594560623168945,-0.025231553241610527,-0.5833539962768555,-0.343696266412735,0.07447187602519989,-0.9528462886810303,2.2338790893554688,0.3304762542247772,-0.4127323627471924,-0.7864848375320435,0.20746402442455292,0.8010141253471375,-0.7820126414299011,-1.2907301187515259,-1.2704145908355713,-1.593613624572754,-0.30768895149230957,-0.5269131064414978,0.3909025490283966,0.5731968283653259,-0.1909026801586151,0.39897850155830383,0.519778847694397,-1.9564605951309204,-0.19411201775074005,-0.5120108723640442,1.132400393486023,-0.505315363407135,0.554099977016449,0.6301732063293457,-0.2558668851852417,0.3192727565765381
426059,1.0930078029632568,-0.3333766758441925,-0.1615424007177353,0.5909224152565002,1.007387399673462,-0.9102051854133606,0.38696596026420593,-0.22123956680297852,-0.9651858806610107,-0.8556225299835205,-1.0301743745803833,1.0800297260284424,0.5385786890983582,0.9807378649711609,-0.47751107811927795,-1.9438683986663818,-0.5913403034210205,0.7918165326118469,0.2991810441017151,0.6986428499221802,-0.51881343126297,-0.32350072264671326,-0.03311122953891754,-1.0459436178207397,1.2479268312454224,-0.38585445284843445,-0.19031117856502533,0.9814430475234985,0.14234639704227448,-0.17691397666931152,-1.452905297279358,0.2539973855018616
393292,0.7656513452529907,-0.2666338384151459,-0.01934237778186798,0.6814572215080261,-0.0838470384478569,-1.1652048826217651,-0.3930293023586273,-0.936545729637146,-0.8255112171173096,0.5196961164474487,0.0021256357431411743,-0.10290839523077011,0.6152308583259583,1.2671871185302734,-0.8127957582473755,-0.6793354749679565,-0.5914325714111328,0.8978889584541321,-0.5602704286575317,0.22898967564105988,-1.374413251876831,-0.1667439043521881,-0.8614639043807983,-1.3288313150405884,0.09082338213920593,-0.29917824268341064,0.5375974178314209,-0.055862098932266235,0.5122417211532593,0.9813066124916077,-1.2759522199630737,-0.9348026514053345
294992,0.6389954090118408,-0.5213128924369812,0.7624735832214355,0.5972086787223816,0.5683176517486572,-1.329938530921936,-0.34838083386421204,-0.3676469922065735,-0.6280314922332764,0.3501250743865967,-0.5744962692260742,0.3892778754234314,0.1830146461725235,1.0828447341918945,-0.8297871351242065,-0.6413047313690186,-0.6112011075019836,0.6381909847259521,-0.11410102248191833,0.06309328228235245,-1.747079849243164,-0.2747177481651306,-0.6717250347137451,-0.9196367263793945,0.37744051218032837,-0.622262179851532,0.21836872398853302,-0.0947832390666008,-0.04326452314853668,0.8812759518623352,-1.1311956644058228,-0.6133766770362854
188496,0.5456815958023071,-0.5722134709358215,0.5491868257522583,0.8730780482292175,-0.7577001452445984,-1.2860242128372192,-1.141333818435669,-0.5363933444023132,-0.009010575711727142,0.7590476870536804,0.019850119948387146,-0.1440810114145279,1.0332237482070923,1.4699275493621826,-0.9537019729614258,0.4426734149456024,-0.14554661512374878,0.9423902034759521,-0.29980579018592834,0.28817078471183777,-1.508516550064087,-0.5331861972808838,-1.3169541358947754,-0.5645841360092163,-0.286255419254303,-1.0345017910003662,0.2506406903266907,-0.3113895356655121,-0.0079989954829216,0.521972119808197,-0.6584928035736084,-1.278530240058899
557139,0.7834765911102295,0.2966269254684448,0.002472321502864361,0.6704254746437073,1.1036988496780396,-1.0238569974899292,1.0245521068572998,-0.07879554480314255,-0.9460763931274414,-0.3252524435520172,-0.6414076685905457,0.6555444598197937,-0.5438620448112488,-0.10086581856012344,-0.9370396137237549,-1.8790490627288818,-0.3961980938911438,0.2927773892879486,0.2779937982559204,0.7553796768188477,-0.7395958304405212,0.10863997787237167,0.27261704206466675,-1.426773190498352,0.6712901592254639,-0.46259593963623047,0.4085109829902649,0.1183801144361496,0.2187723070383072,0.9169635772705078,-1.1552926301956177,0.1046266257762909
196695,0.8408769369125366,0.9126808643341064,-0.04139937460422516,1.3963744640350342,0.17775480449199677,-1.7133793830871582,0.9748717546463013,-0.09779679775238037,0.5175924301147461,-0.4943080544471741,-0.37022823095321655,1.0197561979293823,-0.14731431007385254,-0.34590861201286316,-1.5746933221817017,-1.0614757537841797,0.3776923418045044,0.17991606891155243,0.7705662250518799,1.5378427505493164,0.006234034895896912,0.27517226338386536,-0.6093536615371704,-1.3054425716400146,0.2421742081642151,-1.5408999919891357,0.37089335918426514,0.12062709033489227,0.1697647124528885,0.1206793412566185,-1.1468521356582642,-0.6270410418510437
393308,0.5320333242416382,0.03676129877567291,-0.08949419856071472,1.1145316362380981,0.8389872312545776,-0.9440914392471313,0.24895446002483368,-0.5582108497619629,-0.8328599333763123,-0.022826746106147766,-0.5737988352775574,0.6495994925498962,0.001010596752166748,0.7424858212471008,-0.7235995531082153,-1.4070782661437988,-0.655580461025238,0.8174758553504944,-0.1673157513141632,0.6326792240142822,-0.8676199913024902,0.26735761761665344,-0.17303165793418884,-1.3104169368743896,0.8215121030807495,-0.2810528576374054,0.05789809674024582,0.5896618366241455,0.34157079458236694,0.668070375919342,-1.6160293817520142,-0.3242790699005127
458848,0.6866514682769775,-0.12241867184638977,-0.5780977606773376,0.6483461856842041,0.773810625076294,-0.7824232578277588,1.484384536743164,0.24106916785240173,-1.1900990009307861,-1.2608956098556519,-1.0455552339553833,1.0647149085998535,-0.20496052503585815,-0.18810740113258362,-0.39477455615997314,-2.430997610092163,-0.6184493899345398,0.42156046628952026,0.54731285572052,0.45603954792022705,0.7506697773933411,-0.5452561974525452,0.7837079763412476,-1.4477161169052124,0.938550591468811,-0.3500754237174988,0.22666344046592712,0.4845818877220154,-0.027328550815582275,0.07891101390123367,-0.7356738448143005,0.416744589805603
557157,0.640076756477356,-0.16129620373249054,-0.029646512120962143,0.03561712056398392,1.0906075239181519,-0.8167159557342529,0.8763935565948486,-0.4487825036048889,-1.4175090789794922,-0.6691676378250122,-0.4457874298095703,0.77480548620224,-0.3779822885990143,0.17444497346878052,-0.4868689775466919,-2.1466662883758545,-0.6039898991584778,0.4812588095664978,0.16901683807373047,0.22096587717533112,-0.9790723919868469,0.14860224723815918,0.7587831020355225,-1.1893311738967896,1.0457173585891724,-0.3618832230567932,0.37299132347106934,0.15578879415988922,0.03679259121417999,0.5044823288917542,-1.312927484512329,0.42430049180984497
295014,0.9529056549072266,-0.32092565298080444,-0.1487148404121399,0.6450203657150269,0.7806057333946228,-0.9747865200042725,-0.021906733512878418,-0.5366683602333069,-1.00636625289917,-0.2507833242416382,-0.620993971824646,0.5584707856178284,0.6342275738716125,1.268552541732788,-0.5487100481987,-1.4848923683166504,-0.6913184523582458,0.9228545427322388,-0.1920774281024933,0.4095842242240906,-1.0005531311035156,-0.18594586849212646,-0.3628401458263397,-1.2514005899429321,0.884955644607544,-0.2225506454706192,0.09214252978563309,0.6848461627960205,0.2999677062034607,0.30802562832832336,-1.4949244260787964,-0.21100924909114838
295015,0.48219379782676697,-0.23345670104026794,0.5110228657722473,0.9881661534309387,0.4846835732460022,-1.3185011148452759,-0.38229623436927795,-0.5317718386650085,-0.7026548981666565,0.3738950490951538,-0.6261246204376221,0.3896440863609314,0.2730301022529602,1.1592642068862915,-0.7168540954589844,-0.7478011250495911,-0.49941766262054443,0.9084183573722839,-0.1911766529083252,0.3463403880596161,-1.4280335903167725,-0.2391238808631897,-0.5597842931747437,-0.9465622901916504,0.521476686000824,-0.6527280807495117,0.07965259253978729,0.07273277640342712,0.00820980966091156,0.777614951133728,-1.3595952987670898,-0.7811350226402283
557169,0.08980944752693176,-0.020316189154982567,-0.4347986876964569,1.1778042316436768,0.750949501991272,-0.691617488861084,0.6629137992858887,-0.4133632481098175,-1.472346305847168,-0.4456831216812134,-1.0071558952331543,0.430141806602478,-0.2304982841014862,0.5786586999893188,0.05991043150424957,-1.9122414588928223,-0.9106020927429199,0.8179738521575928,0.08125698566436768,-0.10338328033685684,0.4305300712585449,-0.6150522232055664,0.4826834201812744,-1.3132134675979614,0.8939986824989319,0.1305115669965744,0.17226320505142212,0.3264458179473877,-0.10602820664644241,0.7805812954902649,-1.144278883934021,-0.21830080449581146
491636,0.32545796036720276,0.24238072335720062,-0.29606449604034424,1.3611418008804321,0.570849597454071,-1.04360032081604,0.5723240375518799,-0.6393565535545349,-1.1334749460220337,-0.30902576446533203,-0.8448688983917236,0.5659589171409607,-0.20532092452049255,0.6104990243911743,-0.3523998260498047,-1.832214593887329,-0.6015297770500183,0.80113285779953,0.1643284261226654,0.4324023723602295,0.00889846682548523,-0.40895384550094604,0.06330478191375732,-1.3641549348831177,0.785400390625,-0.48296892642974854,0.22676698863506317,0.31655818223953247,0.021125078201293945,0.8776940107345581,-1.3726035356521606,-0.4631648063659668
295029,1.0800502300262451,-0.6633029580116272,0.24667999148368835,0.29131585359573364,0.07507692277431488,-0.9748187065124512,-0.5895699262619019,-0.6524783968925476,-0.8652874827384949,0.40419691801071167,0.024705946445465088,-0.11779545992612839,0.9309789538383484,1.3858025074005127,-0.7880665063858032,-0.7596433162689209,-0.6283470392227173,0.8727864623069763,-0.535621166229248,0.1681428700685501,-1.842219591140747,-0.29203224182128906,-0.827610969543457,-1.1986219882965088,0.2620469331741333,-0.3883516788482666,0.4081646203994751,0.05757896602153778,0.4227868914604187,0.7361810207366943,-1.124254584312439,-0.5645555257797241
303227,2.191965341567993,0.4537532925605774,-0.4683251976966858,0.19791023433208466,0.06722335517406464,-1.3517688512802124,0.7827572822570801,-0.38553598523139954,0.21143174171447754,-0.9569366574287415,-0.18966175615787506,0.8306560516357422,0.9811806678771973,0.5167127251625061,-1.2802804708480835,-1.7099692821502686,0.2583481967449188,0.23143015801906586,0.5849983096122742,1.3313101530075073,-0.2666636109352112,-0.12759451568126678,-0.997776985168457,-1.6472644805908203,0.2744898200035095,-1.074568748474121,0.6995500922203064,0.4814472198486328,0.4846420884132385,-0.3266150653362274,-1.1902786493301392,-0.2020357996225357
524411,0.6355201005935669,-0.13300088047981262,-0.16739949584007263,0.45131468772888184,1.2781155109405518,-0.703389048576355,1.0449883937835693,-0.042936213314533234,-1.1844402551651,-0.6411563158035278,-0.8118388652801514,0.9373552799224854,-0.4210788309574127,0.06072384864091873,-0.5622495412826538,-2.05468487739563,-0.6955451369285583,0.45371755957603455,0.16817131638526917,0.5032052397727966,-0.5767946839332581,0.16341730952262878,0.6586740016937256,-1.3255144357681274,1.0471998453140259,-0.13174724578857422,0.11737959086894989,0.5359439849853516,0.2347266525030136,0.4512597918510437,-1.2298160791397095,0.47089552879333496
360571,0.8048152923583984,-0.4848445951938629,0.2720010578632355,0.9345420598983765,0.4736555814743042,-1.128832221031189,-0.3412186801433563,-0.49928590655326843,-0.749430775642395,-0.0830581858754158,-0.6506606936454773,0.4543895721435547,0.5628820061683655,1.2931040525436401,-0.4829942286014557,-1.2388718128204346,-0.8296123743057251,0.8232354521751404,-0.2229273021221161,0.1439352184534073,-1.1720435619354248,-0.4565630257129669,-0.6281688213348389,-1.2668710947036743,0.6966297626495361,-0.5159033536911011,0.04780614376068115,0.4421267509460449,0.072103351354599,0.6825651526451111,-1.2609423398971558,-0.6309376955032349
557183,0.10850821435451508,0.6613345146179199,-0.7961447238922119,1.6014424562454224,0.5644431114196777,-1.0702145099639893,0.8563855886459351,-0.5195026397705078,-0.6983640193939209,-0.300621896982193,-0.6260980367660522,0.7681077718734741,-0.11875332146883011,0.24045851826667786,-0.7567209005355835,-1.5274841785430908,-0.412533164024353,0.8627299070358276,0.01513756811618805,0.9091817736625671,0.3224049210548401,0.2536948025226593,0.10969875752925873,-1.430417776107788,0.8149867057800293,-0.4189422130584717,0.10733948647975922,0.6066997647285461,0.41103243827819824,0.3777201771736145,-1.5984019041061401,-0.4535560607910156
196736,0.512680172920227,0.6289159059524536,-0.9477396011352539,0.6836541295051575,0.5120832324028015,-0.838779628276825,1.9450089931488037,0.0475650429725647,-0.5821505784988403,-1.1613490581512451,-0.03594584763050079,1.0044232606887817,-0.46895208954811096,-1.081198811531067,-1.139329433441162,-2.020470142364502,-0.09000933170318604,0.1773170530796051,0.4551689028739929,1.1155893802642822,0.5969886183738708,0.5079624056816101,0.7230043411254883,-1.657186508178711,0.7126760482788086,-0.8715062737464905,0.5783776044845581,0.3208122253417969,0.26522326469421387,-0.136954665184021,-0.9590364694595337,0.36776024103164673
229508,0.6600110530853271,-0.4155481159687042,0.44688671827316284,1.0562559366226196,0.7845091819763184,-1.5806539058685303,0.25745612382888794,0.14133323729038239,0.06265046447515488,-1.298148512840271,-1.143183708190918,1.7904077768325806,0.31774774193763733,0.635242223739624,-0.7445942163467407,-1.2036566734313965,-0.28086426854133606,0.6507008075714111,1.034835934638977,0.6802659630775452,-0.07870009541511536,-0.23067650198936462,-0.23136642575263977,-0.5876007676124573,1.155394434928894,-1.4216171503067017,-0.39792925119400024,0.7065979242324829,-0.7269177436828613,-0.8349040150642395,-1.054293155670166,-0.0354984849691391
557201,0.7511986494064331,0.22825583815574646,-0.5705647468566895,0.9497882127761841,0.8986665606498718,-1.05866539478302,1.0375090837478638,-0.15734583139419556,-0.85100919008255,-0.9330464005470276,-0.5330554246902466,0.9349749684333801,0.03495008498430252,0.18775928020477295,-0.8734469413757324,-1.9985575675964355,-0.4803217053413391,0.6358780860900879,0.35055944323539734,0.8371235132217407,-0.08076003193855286,0.18334883451461792,0.21830180287361145,-1.5121065378189087,1.0424593687057495,-0.575289249420166,0.18087726831436157,0.6596837043762207,0.1959475427865982,0.011268701404333115,-1.3527767658233643,0.1503540426492691
327829,0.6914811134338379,0.05510894954204559,-0.23274797201156616,0.7813542485237122,0.35008662939071655,-1.172288417816162,-0.0748681128025055,-0.7609525322914124,-0.7385916709899902,0.2900063693523407,0.002942219376564026,0.17742696404457092,0.42384451627731323,0.998773992061615,-0.9575200080871582,-0.9850582480430603,-0.43801844120025635,0.924193799495697,-0.5015469789505005,0.5607997179031372,-1.3057968616485596,0.2736329138278961,-0.5497304201126099,-1.4286956787109375,0.4280669689178467,-0.4494117498397827,0.39570438861846924,0.27442091703414917,0.5216804146766663,0.6546486020088196,-1.4337584972381592,-0.6383085250854492
295062,0.8566292524337769,-0.628178060054779,0.5802069902420044,0.5982429385185242,0.7434552311897278,-1.1643121242523193,-0.2932584583759308,-0.34394094347953796,-0.8721628785133362,-0.06063462793827057,-0.8008163571357727,0.5885854363441467,0.4947427213191986,1.2857688665390015,-0.618659496307373,-1.1242918968200684,-0.6658207774162292,0.82999187707901,0.03482164442539215,0.17021842300891876,-1.4739654064178467,-0.4532492756843567,-0.5213072299957275,-0.8861222863197327,0.758429765701294,-0.5241419672966003,0.0497332364320755,0.3080584406852722,-0.041294075548648834,0.5103247761726379,-1.2875980138778687,-0.32370758056640625
499863,1.5302623510360718,0.46622735261917114,-0.8007575273513794,0.9344711303710938,-0.28244829177856445,-1.3949849605560303,1.072776436805725,-0.4332723319530487,-0.06649917364120483,-0.7449176907539368,-0.2419542819261551,0.5173686146736145,0.4881953001022339,0.23151895403862,-1.0610319375991821,-1.8144917488098145,-0.3433639407157898,0.12949857115745544,0.2895087003707886,0.7504795789718628,0.5430970788002014,-0.34192955493927,-0.8543912172317505,-2.243947982788086,-0.008197903633117676,-0.7176464200019836,0.8710394501686096,0.21691317856311798,0.48750901222229004,0.4202039837837219,-1.004631519317627,-0.7741503119468689
303256,1.061864972114563,-0.24439477920532227,-0.43632617592811584,-0.5749027729034424,0.32855576276779175,-0.8449583649635315,2.074968099594116,0.33760857582092285,-0.6421169638633728,-0.838790237903595,0.12340463697910309,0.747959554195404,-0.7017440795898438,-1.0769308805465698,-1.1208810806274414,-1.7663099765777588,-0.4806758165359497,-0.4771433472633362,0.34258395433425903,0.45997461676597595,-0.5437704920768738,0.32550421357154846,0.6326245069503784,-1.941369891166687,-0.01402406394481659,-0.33506911993026733,1.0121610164642334,-0.39817237854003906,0.5584618449211121,0.6164241433143616,-0.35409700870513916,0.5697959661483765
458905,0.6859409809112549,0.2555583715438843,-0.658825695514679,0.25292330980300903,0.5759232044219971,-0.8787254691123962,2.052952289581299,0.2486233413219452,-0.7703191637992859,-1.0687246322631836,-0.39309173822402954,0.988362729549408,-0.7869806289672852,-1.037889003753662,-0.9042859077453613,-2.112905979156494,-0.24726003408432007,-0.0465165376663208,0.5355569124221802,0.723798394203186,0.3606293797492981,0.13672485947608948,0.878130316734314,-1.7328026294708252,0.4347198009490967,-0.5843704342842102,0.7505204081535339,0.00039871037006378174,0.20767422020435333,0.29711705446243286,-0.5733637809753418,0.4612998366355896
491676,0.6588393449783325,0.43090400099754333,-0.0711614191532135,1.0382660627365112,1.0060979127883911,-1.2066054344177246,1.1398169994354248,-0.017435746267437935,-0.5984674692153931,-0.6126519441604614,-0.822999894618988,0.9944867491722107,-0.5218283534049988,-0.1556987464427948,-0.9121294021606445,-1.889559268951416,-0.30531173944473267,0.3528902530670166,0.5694543123245239,0.9404622912406921,-0.21305754780769348,0.1078830286860466,0.25891557335853577,-1.3936026096343994,0.7891034483909607,-0.7476934790611267,0.19143417477607727,0.31928277015686035,0.029889404773712158,0.463760107755661,-1.2619104385375977,0.03694754093885422
401565,1.1373432874679565,-0.14895540475845337,-0.6932715773582458,-0.39362531900405884,-0.03579200804233551,-0.9039617776870728,2.0297763347625732,0.1575043499469757,-0.7959985136985779,-0.9073456525802612,0.25393807888031006,0.5218955874443054,-0.48860958218574524,-1.1386364698410034,-1.2495439052581787,-1.8910536766052246,-0.39614641666412354,-0.31070762872695923,0.27029451727867126,0.5048786401748657,-0.11279155313968658,0.004423648118972778,0.5724477767944336,-2.034360885620117,-0.164412721991539,-0.5402083396911621,1.2128453254699707,-0.5320072770118713,0.520753800868988,0.6164122819900513,-0.22193334996700287,0.4148574471473694
327839,0.9914760589599609,-0.5023290514945984,0.03935626149177551,0.33307337760925293,-0.17196029424667358,-1.0090445280075073,-0.669338583946228,-0.9672273397445679,-0.9077328443527222,0.37445253133773804,0.10281659662723541,-0.22499269247055054,0.9615184664726257,1.4921700954437256,-0.608977198600769,-0.7324497103691101,-0.6531273722648621,0.9342628121376038,-0.6182750463485718,0.013847997412085533,-1.4996299743652344,-0.37181955575942993,-0.9134823083877563,-1.2477755546569824,0.15854643285274506,-0.32415062189102173,0.5422013998031616,-0.052419908344745636,0.38182902336120605,0.8222219944000244,-1.1279054880142212,-0.8462014198303223
